My Last,Chris Brown,100,2011
Somebody That I Used to Know,Gotye,1,2012
Somebody That I Used to Know,Kimbra,1,2012
Call Me Maybe,Carly Rae Jepsen,2,2012
We Are Young,Fun,3,2012
We Are Young,Janelle Monáe,3,2012
Payphone,Maroon 5,4,2012
Payphone,Wiz Khalifa,4,2012
Lights,Ellie Goulding,5,2012
Glad You Came,The Wanted,6,2012
Stronger (What Doesn't Kill You),Kelly Clarkson,7,2012
We Found Love,Rihanna,8,2012
We Found Love,Calvin Harris,8,2012
Starships,Nicki Minaj,9,2012
What Makes You Beautiful,One Direction,10,2012
Wild Ones,Flo Rida,11,2012
Wild Ones,Sia,11,2012
Set Fire to the Rain,Adele,12,2012
Sexy and I Know It,LMFAO,13,2012
Some Nights,Fun,14,2012
Wide Awake,Katy Perry,15,2012
Good Feeling,Flo Rida,16,2012
Whistle,Flo Rida,17,2012
One More Night,Maroon 5,18,2012
Drive By,Train,19,2012
The Motto,Drake,20,2012
The Motto,Lil Wayne,20,2012
Where Have You Been,Rihanna,21,2012
Everybody Talks,Neon Trees,22,2012
Take Care,Drake,23,2012
Take Care,Rihanna,23,2012
Titanium,David Guetta,24,2012
Titanium,Sia,24,2012
I Won't Give Up,Jason Mraz,25,2012
It Will Rain,Bruno Mars,26,2012
Mercy,Kanye West,27,2012
Mercy,Big Sean,27,2012
Mercy,Pusha T,27,2012
Mercy,2 Chainz,27,2012
Boyfriend,Justin Bieber,28,2012
Party Rock Anthem,LMFAO,29,2012
Party Rock Anthem,Lauren Bennett,29,2012
Party Rock Anthem,GoonRock,29,2012
Too Close,Alex Clare,30,2012
Part of Me,Katy Perry,31,2012
"Young, Wild & Free",Snoop Dogg,32,2012
"Young, Wild & Free",Wiz Khalifa,32,2012
"Young, Wild & Free",Bruno Mars,32,2012
We Are Never Ever Getting Back Together,Taylor Swift,33,2012
As Long as You Love Me,Justin Bieber,34,2012
As Long as You Love Me,Big Sean,34,2012
Turn Me On,David Guetta,35,2012
Turn Me On,Nicki Minaj,35,2012
Moves like Jagger,Maroon 5,36,2012
Moves like Jagger,Christina Aguilera,36,2012
Blow Me (One Last Kiss),Pink,37,2012
Good Time,Owl City,38,2012
Good Time,Carly Rae Jepsen,38,2012
Give Your Heart a Break,Demi Lovato,39,2012
Niggas in Paris,Jay-Z,40,2012
Niggas in Paris,Kanye West,40,2012
The One That Got Away,Katy Perry,41,2012
Feel So Close,Calvin Harris,42,2012
Someone like You,Adele,43,2012
Scream,Usher,44,2012
Rack City,Tyga,45,2012
Domino,Jessie J,46,2012
Gangnam Style,Psy,47,2012
International Love,Pitbull,48,2012
International Love,Chris Brown,48,2012
Home,Phillip Phillips,49,2012
Without You,David Guetta,50,2012
Without You,Usher,50,2012
Ass Back Home,Gym Class Heroes,51,2012
Ass Back Home,Neon Hitch,51,2012
Wanted,Hunter Hayes,52,2012
Drunk on You,Luke Bryan,53,2012
No Lie,2 Chainz,54,2012
No Lie,Drake,54,2012
Want U Back,Cher Lloyd,55,2012
Don't Wake Me Up,Chris Brown,56,2012
Dance (A$$),Big Sean,57,2012
Dance (A$$),Nicki Minaj,57,2012
Springsteen,Eric Church,58,2012
Brokenhearted,Karmin,59,2012
Not Over You,Gavin DeGraw,60,2012
Stereo Hearts,Gym Class Heroes,61,2012
Stereo Hearts,Adam Levine,61,2012
Back in Time,Pitbull,62,2012
Work Out,J. Cole,63,2012
Rumour Has It,Adele,64,2012
Let's Go,Calvin Harris,65,2012
Let's Go,Ne-Yo,65,2012
Good Girl,Carrie Underwood,66,2012
Pontoon,Little Big Town,67,2012
Ho Hey,The Lumineers,68,2012
Paradise,Coldplay,69,2012
Blown Away,Carrie Underwood,70,2012
Rolling in the Deep,Adele,71,2012
Climax,Usher,72,2012
"Work Hard, Play Hard",Wiz Khalifa,73,2012
Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,74,2012
Pound the Alarm,Nicki Minaj,75,2012
Come Over,Kenny Chesney,76,2012
Heart Attack,Trey Songz,77,2012
Drank in My Cup,Kirko Bangz,78,2012
Birthday Cake,Rihanna,79,2012
Birthday Cake,Chris Brown,79,2012
So Good,B.o.B,80,2012
50 Ways to Say Goodbye,Train,81,2012
Red Solo Cup,Toby Keith,82,2012
Love You like a Love Song,Selena Gomez & the Scene,83,2012
Turn Up the Music,Chris Brown,84,2012
Die Young,Kesha,85,2012
5 O'Clock,T-Pain,86,2012
5 O'Clock,Wiz Khalifa,86,2012
5 O'Clock,Lily Allen,86,2012
A Thousand Years,Christina Perri,87,2012
Take a Little Ride,Jason Aldean,88,2012
You da One,Rihanna,89,2012
We Run the Night,Havana Brown,90,2012
We Run the Night,Pitbull,90,2012
It's Time,Imagine Dragons,91,2012
Cashin' Out,Cash Out,92,2012
I Don't Want This Night to End,Luke Bryan,93,2012
Diamonds,Rihanna,94,2012
Hard to Love,Lee Brice,95,2012
Somethin' 'Bout a Truck,Kip Moore,96,2012
Adorn,Miguel,97,2012
Fly Over States,Jason Aldean,98,2012
Even If It Breaks Your Heart,Eli Young Band,99,2012
Burn It Down,Linkin Park,100,2012
Thrift Shop,Macklemore,1,2013
Thrift Shop,Ryan Lewis,1,2013
Thrift Shop,Wanz,1,2013
Blurred Lines,Robin Thicke,2,2013
Blurred Lines,T.I.,2,2013
Blurred Lines,Pharrell Williams,2,2013
Radioactive,Imagine Dragons,3,2013
Harlem Shake,Baauer,4,2013
Can't Hold Us,Macklemore,5,2013
Can't Hold Us,Ryan Lewis,5,2013
Can't Hold Us,Ray Dalton,5,2013
Mirrors,Justin Timberlake,6,2013
Just Give Me a Reason,Pink,7,2013
Just Give Me a Reason,Nate Ruess,7,2013
When I Was Your Man,Bruno Mars,8,2013
Cruise,Florida Georgia Line,9,2013
Cruise,Nelly,9,2013
Roar,Katy Perry,10,2013
Locked Out of Heaven,Bruno Mars,11,2013
Ho Hey,The Lumineers,12,2013
Stay,Rihanna,13,2013
Stay,Mikky Ekko,13,2013
Get Lucky,Daft Punk,14,2013
Get Lucky,Pharrell Williams,14,2013
Royals,Lorde,15,2013
I Knew You Were Trouble,Taylor Swift,16,2013
We Can't Stop,Miley Cyrus,17,2013
Wrecking Ball,Miley Cyrus,18,2013
Wake Me Up,Avicii,19,2013
Suit & Tie,Justin Timberlake,20,2013
Suit & Tie,Jay-Z,20,2013
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,21,2013
Holy Grail,Jay Z,22,2013
Holy Grail,Justin Timberlake,22,2013
Scream & Shout,will.i.am,23,2013
Scream & Shout,Britney Spears,23,2013
Clarity,Zedd,24,2013
Clarity,Foxes,24,2013
Sail,Awolnation,25,2013
Don't You Worry Child,Swedish House Mafia,26,2013
Don't You Worry Child,John Martin,26,2013
Diamonds,Rihanna,27,2013
I Love It,Icona Pop,28,2013
I Love It,Charli XCX,28,2013
Safe and Sound,Capital Cities,29,2013
Treasure,Bruno Mars,30,2013
The Way,Ariana Grande,31,2013
The Way,Mac Miller,31,2013
Started from the Bottom,Drake,32,2013
Come & Get It,Selena Gomez,33,2013
"Hold On, We're Going Home",Drake,34,2013
"Hold On, We're Going Home",Majid Jordan,34,2013
Daylight,Maroon 5,35,2013
Feel This Moment,Pitbull,36,2013
Feel This Moment,Christina Aguilera,36,2013
Applause,Lady Gaga,37,2013
One More Night,Maroon 5,38,2013
Love Me,Lil Wayne,39,2013
Love Me,Drake,39,2013
Love Me,Future,39,2013
My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy,40,2013
Fuckin' Problems,A$AP Rocky,41,2013
Fuckin' Problems,Drake,41,2013
Fuckin' Problems,2 Chainz,41,2013
Fuckin' Problems,Kendrick Lamar,41,2013
Beauty and a Beat,Justin Bieber,42,2013
Beauty and a Beat,Nicki Minaj,42,2013
Same Love,Macklemore,43,2013
Same Love,Ryan Lewis,43,2013
Same Love,Mary Lambert,43,2013
Sweet Nothing,Calvin Harris,44,2013
Sweet Nothing,Florence Welch,44,2013
Summertime Sadness,Lana Del Rey,45,2013
Summertime Sadness,Cédric Gervais,45,2013
Home,Phillip Phillips,46,2013
It's Time,Imagine Dragons,47,2013
Power Trip,J. Cole,48,2013
Power Trip,Miguel,48,2013
Girl on Fire,Alicia Keys,49,2013
Heart Attack,Demi Lovato,50,2013
Love Somebody,Maroon 5,51,2013
I Will Wait,Mumford & Sons,52,2013
Try,Pink,53,2013
Wagon Wheel,Darius Rucker,54,2013
Gangnam Style,Psy,55,2013
I Need Your Love,Calvin Harris,56,2013
I Need Your Love,Ellie Goulding,56,2013
Die Young,Kesha,57,2013
Some Nights,Fun,58,2013
Bad,Wale,59,2013
Bad,Tiara Thomas,59,2013
Boys 'Round Here,Blake Shelton,60,2013
Boys 'Round Here,Pistol Annies,60,2013
"Gone, Gone, Gone",Phillip Phillips,61,2013
Demons,Imagine Dragons,62,2013
Counting Stars,OneRepublic,63,2013
I Cry,Flo Rida,64,2013
Little Talks,Of Monsters and Men,65,2013
The Other Side,Jason Derulo,66,2013
Berzerk,Eminem,67,2013
Catch My Breath,Kelly Clarkson,68,2013
Crash My Party,Luke Bryan,69,2013
Pour It Up,Rihanna,70,2013
22,Taylor Swift,71,2013
I Want Crazy,Hunter Hayes,72,2013
The Fox (What Does the Fox Say?),Ylvis,73,2013
Best Song Ever,One Direction,74,2013
The A Team,Ed Sheeran,75,2013
Carry On,Fun,76,2013
Highway Don't Care,Tim McGraw,77,2013
Highway Don't Care,Taylor Swift,77,2013
Highway Don't Care,Keith Urban,77,2013
That's My Kind of Night,Luke Bryan,78,2013
Swimming Pools (Drank),Kendrick Lamar,79,2013
Sure Be Cool If You Did,Blake Shelton,80,2013
#Beautiful,Mariah Carey,81,2013
#Beautiful,Miguel,81,2013
Troublemaker,Olly Murs,82,2013
Troublemaker,Flo Rida,82,2013
Body Party,Ciara,83,2013
Adorn,Miguel,84,2013
Hall of Fame,The Script,85,2013
Hall of Fame,will.i.am,85,2013
Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,86,2013
U.O.E.N.O.,Rocko,87,2013
U.O.E.N.O.,Future,87,2013
U.O.E.N.O.,Rick Ross,87,2013
Next to Me,Emeli Sandé,88,2013
Mama's Broken Heart,Miranda Lambert,89,2013
It Goes Like This,Thomas Rhett,90,2013
Bugatti,Ace Hood,91,2013
Bugatti,Future,91,2013
Bugatti,Rick Ross,91,2013
Wanted,Hunter Hayes,92,2013
Downtown,Lady Antebellum,93,2013
Get Your Shine On,Florida Georgia Line,94,2013
#thatPower,will.i.am,95,2013
#thatPower,Justin Bieber,95,2013
Brave,Sara Bareilles,96,2013
Let Her Go,Passenger,97,2013
Runnin' Outta Moonlight,Randy Houser,98,2013
I'm Different,2 Chainz,99,2013
Still Into You,Paramore,100,2013
Happy,Pharrell Williams,1,2014
Dark Horse,Katy Perry,2,2014
Dark Horse,Juicy J,2,2014
All of Me,John Legend,3,2014
Fancy,Iggy Azalea,4,2014
Fancy,Charli XCX,4,2014
Counting Stars,OneRepublic,5,2014
Talk Dirty,Jason Derulo,6,2014
Talk Dirty,2 Chainz,6,2014
Rude,Magic!,7,2014
All About That Bass,Meghan Trainor,8,2014
Problem,Ariana Grande,9,2014
Problem,Iggy Azalea,9,2014
Stay with Me,Sam Smith,10,2014
Timber,Pitbull,11,2014
Timber,Kesha,11,2014
Pompeii,Bastille,12,2014
Shake It Off,Taylor Swift,13,2014
Am I Wrong,Nico & Vinz,14,2014
Turn Down for What,DJ Snake,15,2014
Turn Down for What,Lil Jon,15,2014
The Monster,Eminem,16,2014
The Monster,Rihanna,16,2014
Say Something,A Great Big World,17,2014
Say Something,Christina Aguilera,17,2014
Team,Lorde,18,2014
Let Her Go,Passenger,19,2014
Royals,Lorde,20,2014
Let It Go,Idina Menzel,21,2014
Wake Me Up,Avicii,22,2014
Demons,Imagine Dragons,23,2014
Story of My Life,One Direction,24,2014
Chandelier,Sia,25,2014
Black Widow,Iggy Azalea,26,2014
Black Widow,Rita Ora,26,2014
Bang Bang,Jessie J,27,2014
Bang Bang,Ariana Grande,27,2014
Bang Bang,Nicki Minaj,27,2014
Latch,Disclosure,28,2014
Latch,Sam Smith,28,2014
Maps,Maroon 5,29,2014
Loyal,Chris Brown,30,2014
Loyal,Lil Wayne,30,2014
Loyal,French Montana,30,2014
Loyal,Too Short,30,2014
Loyal,Tyga,30,2014
Best Day of My Life,American Authors,31,2014
Habits (Stay High),Tove Lo,32,2014
Summer,Calvin Harris,33,2014
Boom Clap,Charli XCX,34,2014
Drunk in Love,Beyoncé,35,2014
Drunk in Love,Jay Z,35,2014
Anaconda,Nicki Minaj,36,2014
Break Free,Ariana Grande,37,2014
Break Free,Zedd,37,2014
Bailando,Enrique Iglesias,38,2014
Bailando,Descemer Bueno,38,2014
Bailando,Gente de Zona,38,2014
Burn,Ellie Goulding,39,2014
Wiggle,Jason Derulo,40,2014
Wiggle,Snoop Dogg,40,2014
Rather Be,Clean Bandit,41,2014
Rather Be,Jess Glynne,41,2014
Don't Tell 'Em,Jeremih,42,2014
Don't Tell 'Em,YG,42,2014
Show Me,Kid Ink,43,2014
Show Me,Chris Brown,43,2014
Wrecking Ball,Miley Cyrus,44,2014
Not a Bad Thing,Justin Timberlake,45,2014
Roar,Katy Perry,46,2014
Ain't It Fun,Paramore,47,2014
The Man,Aloe Blacc,48,2014
This Is How We Roll,Florida Georgia Line,49,2014
This Is How We Roll,Luke Bryan,49,2014
Classic,MKTO,50,2014
A Sky Full of Stars,Coldplay,51,2014
Don't,Ed Sheeran,52,2014
Na Na,Trey Songz,53,2014
Hot Boy,Bobby Shmurda,54,2014
"Hold On, We're Going Home",Drake,55,2014
"Hold On, We're Going Home",Majid Jordan,55,2014
Sing,Ed Sheeran,56,2014
Radioactive,Imagine Dragons,57,2014
My Hitta,YG,58,2014
My Hitta,Jeezy,58,2014
My Hitta,Rich Homie Quan,58,2014
Cool Kids,Echosmith,59,2014
Hey Brother,Avicii,60,2014
Trumpets,Jason Derulo,61,2014
Animals,Maroon 5,62,2014
Burnin' It Down,Jason Aldean,63,2014
Play It Again,Luke Bryan,64,2014
2 On,Tinashe,65,2014
2 On,ScHoolboy Q,65,2014
Dirt,Florida Georgia Line,66,2014
Love Runs Out,OneRepublic,67,2014
Bottoms Up,Brantley Gilbert,68,2014
Shower,Becky G,69,2014
Me and My Broken Heart,Rixton,70,2014
Animals,Martin Garrix,71,2014
Lifestyle,Rich Gang,72,2014
Lifestyle,Young Thug,72,2014
Lifestyle,Rich Homie Quan,72,2014
American Kids,Kenny Chesney,73,2014
Brave,Sara Bareilles,74,2014
Sweater Weather,The Neighbourhood,75,2014
Leave the Night On,Sam Hunt,76,2014
New Flame,Chris Brown,77,2014
New Flame,Usher,77,2014
New Flame,Rick Ross,77,2014
Love Never Felt So Good,Michael Jackson,78,2014
Love Never Felt So Good,Justin Timberlake,78,2014
Drunk on a Plane,Dierks Bentley,79,2014
Birthday,Katy Perry,80,2014
Bartender,Lady Antebellum,81,2014
La La La,Naughty Boy,82,2014
La La La,Sam Smith,82,2014
Blurred Lines,Robin Thicke,83,2014
Blurred Lines,T.I.,83,2014
Blurred Lines,Pharrell Williams,83,2014
Do What U Want,Lady Gaga,84,2014
Do What U Want,R. Kelly,84,2014
Can't Remember to Forget You,Shakira,85,2014
Can't Remember to Forget You,Rihanna,85,2014
Amnesia,5 Seconds of Summer,86,2014
No Mediocre,T.I.,87,2014
No Mediocre,Iggy Azalea,87,2014
Come with Me Now,KONGOS,88,2014
Believe Me,Lil Wayne,89,2014
Believe Me,Drake,89,2014
23,Mike WiLL Made-It,90,2014
23,Miley Cyrus,90,2014
23,Wiz Khalifa,90,2014
23,Juicy J,90,2014
Beachin',Jake Owen,91,2014
White Walls,Macklemore & Ryan Lewis,92,2014
White Walls,ScHoolboy Q,92,2014
White Walls,Hollis,92,2014
She Looks So Perfect,5 Seconds of Summer,93,2014
Stay the Night,Zedd,94,2014
Stay the Night,Hayley Williams,94,2014
Partition,Beyoncé,95,2014
Studio,ScHoolboy Q,96,2014
Studio,BJ the Chicago Kid,96,2014
0 to 100 / The Catch Up,Drake,97,2014
I Don't Dance,Lee Brice,98,2014
Somethin' Bad,Miranda Lambert,99,2014
Somethin' Bad,Carrie Underwood,99,2014
Adore You,Miley Cyrus,100,2014
